ROI,Feature,EffectSize,ROI_Name,Network
49,DFA,0.07234350969168316,Schaefer2018_17Networks_LH_SomMotB_Aud_7,SomMotB
49,HFD,-0.09390843452705856,Schaefer2018_17Networks_LH_SomMotB_Aud_7,SomMotB
49,Spectral_Slope,-0.0008562604864645737,Schaefer2018_17Networks_LH_SomMotB_Aud_7,SomMotB
50,DFA,0.2828792253617244,Schaefer2018_17Networks_LH_SomMotB_S2_3,SomMotB
50,HFD,-0.5109135010082891,Schaefer2018_17Networks_LH_SomMotB_S2_3,SomMotB
50,Spectral_Slope,0.5117886664694241,Schaefer2018_17Networks_LH_SomMotB_S2_3,SomMotB
51,DFA,0.10806322990182483,Schaefer2018_17Networks_LH_SomMotB_S2_4,SomMotB
51,HFD,-0.21332266837947453,Schaefer2018_17Networks_LH_SomMotB_S2_4,SomMotB
51,Spectral_Slope,0.16560207527737592,Schaefer2018_17Networks_LH_SomMotB_S2_4,SomMotB
52,DFA,0.3693013932021282,Schaefer2018_17Networks_LH_SomMotB_S2_5,SomMotB
52,HFD,-0.3523645930972169,Schaefer2018_17Networks_LH_SomMotB_S2_5,SomMotB
52,Spectral_Slope,0.42479075800164934,Schaefer2018_17Networks_LH_SomMotB_S2_5,SomMotB
53,DFA,0.37512735872491815,Schaefer2018_17Networks_LH_SomMotB_S2_6,SomMotB
53,HFD,-0.41853795151637013,Schaefer2018_17Networks_LH_SomMotB_S2_6,SomMotB
53,Spectral_Slope,0.2372308994542586,Schaefer2018_17Networks_LH_SomMotB_S2_6,SomMotB
54,DFA,0.33499582573791037,Schaefer2018_17Networks_LH_SomMotB_Cent_1,SomMotB
54,HFD,-0.3908658283768282,Schaefer2018_17Networks_LH_SomMotB_Cent_1,SomMotB
54,Spectral_Slope,0.170167472191467,Schaefer2018_17Networks_LH_SomMotB_Cent_1,SomMotB
55,DFA,0.1363241613218638,Schaefer2018_17Networks_LH_SomMotB_Cent_2,SomMotB
55,HFD,-0.07359615517251977,Schaefer2018_17Networks_LH_SomMotB_Cent_2,SomMotB
