ROI,Feature,EffectSize,ROI_Name,Network
15,DFA,-0.23220811596040675,Schaefer2018_17Networks_LH_VisPeri_ExStrInf_4,VisPeri
15,HFD,0.18998210673063912,Schaefer2018_17Networks_LH_VisPeri_ExStrInf_4,VisPeri
15,Spectral_Slope,-0.14578154512588545,Schaefer2018_17Networks_LH_VisPeri_ExStrInf_4,VisPeri
16,DFA,-0.1178937419580004,Schaefer2018_17Networks_LH_VisPeri_ExStrInf_5,VisPeri
16,HFD,-0.059349335715261214,Schaefer2018_17Networks_LH_VisPeri_ExStrInf_5,VisPeri
16,Spectral_Slope,0.018285408035625707,Schaefer2018_17Networks_LH_VisPeri_ExStrInf_5,VisPeri
17,DFA,-0.27320201386633636,Schaefer2018_17Networks_LH_VisPeri_StriCal_1,VisPeri
17,HFD,0.3861746326929365,Schaefer2018_17Networks_LH_VisPeri_StriCal_1,VisPeri
17,Spectral_Slope,-0.1303307315096568,Schaefer2018_17Networks_LH_VisPeri_StriCal_1,VisPeri
18,DFA,-0.1559795441680788,Schaefer2018_17Networks_LH_VisPeri_StriCal_2,VisPeri
18,HFD,0.1967077365615827,Schaefer2018_17Networks_LH_VisPeri_StriCal_2,VisPeri
18,Spectral_Slope,-0.03276220842239564,Schaefer2018_17Networks_LH_VisPeri_StriCal_2,VisPeri
19,DFA,0.0809404630852019,Schaefer2018_17Networks_LH_VisPeri_ExStrSup_8,VisPeri
19,HFD,-0.2554124844337719,Schaefer2018_17Networks_LH_VisPeri_ExStrSup_8,VisPeri
19,Spectral_Slope,0.20351895668617911,Schaefer2018_17Networks_LH_VisPeri_ExStrSup_8,VisPeri
20,DFA,-0.4187102097505039,Schaefer2018_17Networks_LH_VisPeri_ExStrSup_9,VisPeri
20,HFD,0.21254313091160537,Schaefer2018_17Networks_LH_VisPeri_ExStrSup_9,VisPeri
20,Spectral_Slope,-0.15197720804377152,Schaefer2018_17Networks_LH_VisPeri_ExStrSup_9,VisPeri
21,DFA,0.011605031232489321,Schaefer2018_17Networks_LH_VisPeri_ExStrSup_10,VisPeri
21,HFD,-0.2750046391659612,Schaefer2018_17Networks_LH_VisPeri_ExStrSup_10,VisPeri
21,Spectral_Slope,0.20492094517755605,Schaefer2018_17Networks_LH_VisPeri_ExStrSup_10,VisPeri
22,DFA,-0.13230500859945085,Schaefer2018_17Networks_LH_VisPeri_ExStrSup_11,VisPeri
22,HFD,0.18845358529476505,Schaefer2018_17Networks_LH_VisPeri_ExStrSup_11,VisPeri
22,Spectral_Slope,-0.2406746524534081,Schaefer2018_17Networks_LH_VisPeri_ExStrSup_11,VisPeri
23,DFA,-0.016592413441180055,Schaefer2018_17Networks_LH_VisPeri_ExStrSup_12,VisPeri
23,HFD,-0.18429298161871446,Schaefer2018_17Networks_LH_VisPeri_ExStrSup_12,VisPeri
23,Spectral_Slope,0.051407857047637784,Schaefer2018_17Networks_LH_VisPeri_ExStrSup_12,VisPeri
24,DFA,0.13715125817409962,Schaefer2018_17Networks_LH_SomMotA_1,SomMotA
24,HFD,-0.2932217503899537,Schaefer2018_17Networks_LH_SomMotA_1,SomMotA
24,Spectral_Slope,0.1587306471710251,Schaefer2018_17Networks_LH_SomMotA_1,SomMotA
25,DFA,0.027664563373620332,Schaefer2018_17Networks_LH_SomMotA_2,SomMotA
25,HFD,-0.060117090435588764,Schaefer2018_17Networks_LH_SomMotA_2,SomMotA
25,Spectral_Slope,-0.1292714909753401,Schaefer2018_17Networks_LH_SomMotA_2,SomMotA
26,DFA,-0.019711388663794575,Schaefer2018_17Networks_LH_SomMotA_3,SomMotA
26,HFD,0.016588761164012495,Schaefer2018_17Networks_LH_SomMotA_3,SomMotA
26,Spectral_Slope,0.2588423203826668,Schaefer2018_17Networks_LH_SomMotA_3,SomMotA
27,DFA,0.2611123344344669,Schaefer2018_17Networks_LH_SomMotA_4,SomMotA
27,HFD,-0.15446083800362734,Schaefer2018_17Networks_LH_SomMotA_4,SomMotA
27,Spectral_Slope,0.3174926892696901,Schaefer2018_17Networks_LH_SomMotA_4,SomMotA
28,DFA,-0.1753837404543157,Schaefer2018_17Networks_LH_SomMotA_5,SomMotA
28,HFD,0.148699572780475,Schaefer2018_17Networks_LH_SomMotA_5,SomMotA
28,Spectral_Slope,-0.1041059105671529,Schaefer2018_17Networks_LH_SomMotA_5,SomMotA
29,DFA,-0.08244531716561378,Schaefer2018_17Networks_LH_SomMotA_6,SomMotA
29,HFD,-0.16920253113402245,Schaefer2018_17Networks_LH_SomMotA_6,SomMotA
29,Spectral_Slope,0.029893741981400084,Schaefer2018_17Networks_LH_SomMotA_6,SomMotA
30,DFA,0.2724859270268733,Schaefer2018_17Networks_LH_SomMotA_7,SomMotA
30,HFD,-0.3849305040844602,Schaefer2018_17Networks_LH_SomMotA_7,SomMotA
30,Spectral_Slope,0.3818676588344049,Schaefer2018_17Networks_LH_SomMotA_7,SomMotA
31,DFA,-0.053431310882359716,Schaefer2018_17Networks_LH_SomMotA_8,SomMotA
31,HFD,0.05254048288896109,Schaefer2018_17Networks_LH_SomMotA_8,SomMotA
31,Spectral_Slope,-0.23078940627109976,Schaefer2018_17Networks_LH_SomMotA_8,SomMotA
32,DFA,-0.28184004422493864,Schaefer2018_17Networks_LH_SomMotA_9,SomMotA
32,HFD,0.2666593171484749,Schaefer2018_17Networks_LH_SomMotA_9,SomMotA
32,Spectral_Slope,-0.25143628129540657,Schaefer2018_17Networks_LH_SomMotA_9,SomMotA
33,DFA,0.04072778316495188,Schaefer2018_17Networks_LH_SomMotA_10,SomMotA
33,HFD,-0.1391996362554569,Schaefer2018_17Networks_LH_SomMotA_10,SomMotA
33,Spectral_Slope,0.4923737277709826,Schaefer2018_17Networks_LH_SomMotA_10,SomMotA
34,DFA,-0.060081233191837516,Schaefer2018_17Networks_LH_SomMotA_11,SomMotA
34,HFD,-0.054353112456575696,Schaefer2018_17Networks_LH_SomMotA_11,SomMotA
34,Spectral_Slope,0.0019024804710597288,Schaefer2018_17Networks_LH_SomMotA_11,SomMotA
35,DFA,0.1633119604277878,Schaefer2018_17Networks_LH_SomMotA_12,SomMotA
35,HFD,-0.14081110610112302,Schaefer2018_17Networks_LH_SomMotA_12,SomMotA
35,Spectral_Slope,0.2944926402431787,Schaefer2018_17Networks_LH_SomMotA_12,SomMotA
36,DFA,-0.3372405716716462,Schaefer2018_17Networks_LH_SomMotA_13,SomMotA
36,HFD,0.2606016465721718,Schaefer2018_17Networks_LH_SomMotA_13,SomMotA
36,Spectral_Slope,-0.16025734227297567,Schaefer2018_17Networks_LH_SomMotA_13,SomMotA
37,DFA,0.05106388362583654,Schaefer2018_17Networks_LH_SomMotA_14,SomMotA
37,HFD,-0.049400040785892094,Schaefer2018_17Networks_LH_SomMotA_14,SomMotA
37,Spectral_Slope,0.09398307311282912,Schaefer2018_17Networks_LH_SomMotA_14,SomMotA
38,DFA,0.3090758522375978,Schaefer2018_17Networks_LH_SomMotA_15,SomMotA
38,HFD,-0.17119435813417982,Schaefer2018_17Networks_LH_SomMotA_15,SomMotA
38,Spectral_Slope,0.15676347620334966,Schaefer2018_17Networks_LH_SomMotA_15,SomMotA
39,DFA,-0.4114714138833897,Schaefer2018_17Networks_LH_SomMotA_16,SomMotA
39,HFD,0.223412240108569,Schaefer2018_17Networks_LH_SomMotA_16,SomMotA
39,Spectral_Slope,-0.13040145930359537,Schaefer2018_17Networks_LH_SomMotA_16,SomMotA
40,DFA,0.050618540189870345,Schaefer2018_17Networks_LH_SomMotA_17,SomMotA
40,HFD,-0.36113809441109096,Schaefer2018_17Networks_LH_SomMotA_17,SomMotA
40,Spectral_Slope,0.3413119686203795,Schaefer2018_17Networks_LH_SomMotA_17,SomMotA
41,DFA,0.16375019085750933,Schaefer2018_17Networks_LH_SomMotA_18,SomMotA
41,HFD,-0.023753198775177894,Schaefer2018_17Networks_LH_SomMotA_18,SomMotA
41,Spectral_Slope,0.05154973040647489,Schaefer2018_17Networks_LH_SomMotA_18,SomMotA
42,DFA,-0.09502708960234767,Schaefer2018_17Networks_LH_SomMotA_19,SomMotA
42,HFD,0.08504047695988784,Schaefer2018_17Networks_LH_SomMotA_19,SomMotA
42,Spectral_Slope,0.09519895051657115,Schaefer2018_17Networks_LH_SomMotA_19,SomMotA
43,DFA,0.37110684341403066,Schaefer2018_17Networks_LH_SomMotB_Aud_1,SomMotB
43,HFD,-0.2232209037412344,Schaefer2018_17Networks_LH_SomMotB_Aud_1,SomMotB
43,Spectral_Slope,0.3920252504537747,Schaefer2018_17Networks_LH_SomMotB_Aud_1,SomMotB
44,DFA,0.5318418115440925,Schaefer2018_17Networks_LH_SomMotB_Aud_2,SomMotB
44,HFD,-0.48992429616593364,Schaefer2018_17Networks_LH_SomMotB_Aud_2,SomMotB
44,Spectral_Slope,0.7287077768742456,Schaefer2018_17Networks_LH_SomMotB_Aud_2,SomMotB
45,DFA,0.5137478427123606,Schaefer2018_17Networks_LH_SomMotB_Ins_1,SomMotB
45,HFD,-0.3864195255346084,Schaefer2018_17Networks_LH_SomMotB_Ins_1,SomMotB
45,Spectral_Slope,0.4752939953986083,Schaefer2018_17Networks_LH_SomMotB_Ins_1,SomMotB
46,DFA,-0.0367187615578706,Schaefer2018_17Networks_LH_SomMotB_S2_1,SomMotB
46,HFD,0.01214024487387187,Schaefer2018_17Networks_LH_SomMotB_S2_1,SomMotB
46,Spectral_Slope,-0.02871389581931853,Schaefer2018_17Networks_LH_SomMotB_S2_1,SomMotB
47,DFA,-0.12225363493148476,Schaefer2018_17Networks_LH_SomMotB_S2_2,SomMotB
47,HFD,-0.07676173591902447,Schaefer2018_17Networks_LH_SomMotB_S2_2,SomMotB
47,Spectral_Slope,-0.03264179278866473,Schaefer2018_17Networks_LH_SomMotB_S2_2,SomMotB
48,DFA,-0.07532471518515134,Schaefer2018_17Networks_LH_SomMotB_Aud_6,SomMotB
48,HFD,-0.14790832840786866,Schaefer2018_17Networks_LH_SomMotB_Aud_6,SomMotB
48,Spectral_Slope,0.05824347881786844,Schaefer2018_17Networks_LH_SomMotB_Aud_6,SomMotB
49,DFA,-0.01853812177836382,Schaefer2018_17Networks_LH_SomMotB_Aud_7,SomMotB
49,HFD,0.15254830065010588,Schaefer2018_17Networks_LH_SomMotB_Aud_7,SomMotB
49,Spectral_Slope,0.0035091304903687574,Schaefer2018_17Networks_LH_SomMotB_Aud_7,SomMotB
50,DFA,-0.07621216857931153,Schaefer2018_17Networks_LH_SomMotB_S2_3,SomMotB
50,HFD,-0.3702332543280049,Schaefer2018_17Networks_LH_SomMotB_S2_3,SomMotB
50,Spectral_Slope,0.3462019309933699,Schaefer2018_17Networks_LH_SomMotB_S2_3,SomMotB
51,DFA,-0.14830206244130759,Schaefer2018_17Networks_LH_SomMotB_S2_4,SomMotB
51,HFD,-0.00836253221247671,Schaefer2018_17Networks_LH_SomMotB_S2_4,SomMotB
51,Spectral_Slope,0.08689751782989921,Schaefer2018_17Networks_LH_SomMotB_S2_4,SomMotB
52,DFA,0.25166444138100996,Schaefer2018_17Networks_LH_SomMotB_S2_5,SomMotB
52,HFD,-0.33060367311399036,Schaefer2018_17Networks_LH_SomMotB_S2_5,SomMotB
52,Spectral_Slope,0.5174356180097464,Schaefer2018_17Networks_LH_SomMotB_S2_5,SomMotB
53,DFA,0.14440866766974936,Schaefer2018_17Networks_LH_SomMotB_S2_6,SomMotB
53,HFD,-0.09563476787769444,Schaefer2018_17Networks_LH_SomMotB_S2_6,SomMotB
53,Spectral_Slope,0.0865249826162217,Schaefer2018_17Networks_LH_SomMotB_S2_6,SomMotB
54,DFA,0.27215545104496985,Schaefer2018_17Networks_LH_SomMotB_Cent_1,SomMotB
54,HFD,-0.3629382820989919,Schaefer2018_17Networks_LH_SomMotB_Cent_1,SomMotB
54,Spectral_Slope,0.18983302319680828,Schaefer2018_17Networks_LH_SomMotB_Cent_1,SomMotB
55,DFA,-0.05024460093846937,Schaefer2018_17Networks_LH_SomMotB_Cent_2,SomMotB
55,HFD,-0.08169431573242945,Schaefer2018_17Networks_LH_SomMotB_Cent_2,SomMotB
55,Spectral_Slope,0.2565159354488818,Schaefer2018_17Networks_LH_SomMotB_Cent_2,SomMotB
56,DFA,-0.04498698630143393,Schaefer2018_17Networks_LH_SomMotB_Cent_3,SomMotB
56,HFD,-0.2646218697633136,Schaefer2018_17Networks_LH_SomMotB_Cent_3,SomMotB
56,Spectral_Slope,0.11043947194588452,Schaefer2018_17Networks_LH_SomMotB_Cent_3,SomMotB
57,DFA,-0.0508048089461696,Schaefer2018_17Networks_LH_SomMotB_Cent_4,SomMotB
57,HFD,-0.22360857424953928,Schaefer2018_17Networks_LH_SomMotB_Cent_4,SomMotB
57,Spectral_Slope,0.20779085794576976,Schaefer2018_17Networks_LH_SomMotB_Cent_4,SomMotB
58,DFA,-0.23012416775127623,Schaefer2018_17Networks_LH_SomMotB_Cent_5,SomMotB
58,HFD,-0.01147189349636327,Schaefer2018_17Networks_LH_SomMotB_Cent_5,SomMotB
58,Spectral_Slope,-0.10053749333381774,Schaefer2018_17Networks_LH_SomMotB_Cent_5,SomMotB
59,DFA,0.06400359737876977,Schaefer2018_17Networks_LH_DorsAttnA_TempOcc_1,DorsAttnA
59,HFD,-0.13602917482169805,Schaefer2018_17Networks_LH_DorsAttnA_TempOcc_1,DorsAttnA
59,Spectral_Slope,0.10815656808439686,Schaefer2018_17Networks_LH_DorsAttnA_TempOcc_1,DorsAttnA
60,DFA,-0.14298279966288666,Schaefer2018_17Networks_LH_DorsAttnA_TempOcc_2,DorsAttnA
60,HFD,0.17340139699636226,Schaefer2018_17Networks_LH_DorsAttnA_TempOcc_2,DorsAttnA
60,Spectral_Slope,0.03027252021885114,Schaefer2018_17Networks_LH_DorsAttnA_TempOcc_2,DorsAttnA
61,DFA,-0.2216216879256355,Schaefer2018_17Networks_LH_DorsAttnA_TempOcc_3,DorsAttnA
61,HFD,0.19781686390603825,Schaefer2018_17Networks_LH_DorsAttnA_TempOcc_3,DorsAttnA
61,Spectral_Slope,-0.44058817959313573,Schaefer2018_17Networks_LH_DorsAttnA_TempOcc_3,DorsAttnA
62,DFA,-0.27514295738024097,Schaefer2018_17Networks_LH_DorsAttnA_TempOcc_4,DorsAttnA
62,HFD,0.23240048695053062,Schaefer2018_17Networks_LH_DorsAttnA_TempOcc_4,DorsAttnA
62,Spectral_Slope,-0.2955607798686987,Schaefer2018_17Networks_LH_DorsAttnA_TempOcc_4,DorsAttnA
63,DFA,0.3827082899977722,Schaefer2018_17Networks_LH_DorsAttnA_ParOcc_1,DorsAttnA
63,HFD,-0.19027170113885347,Schaefer2018_17Networks_LH_DorsAttnA_ParOcc_1,DorsAttnA
63,Spectral_Slope,0.26682377443922917,Schaefer2018_17Networks_LH_DorsAttnA_ParOcc_1,DorsAttnA
64,DFA,0.019508899797567734,Schaefer2018_17Networks_LH_DorsAttnA_ParOcc_2,DorsAttnA
64,HFD,-0.04027808793522391,Schaefer2018_17Networks_LH_DorsAttnA_ParOcc_2,DorsAttnA
64,Spectral_Slope,0.16642376187716137,Schaefer2018_17Networks_LH_DorsAttnA_ParOcc_2,DorsAttnA
65,DFA,-0.02248313017145753,Schaefer2018_17Networks_LH_DorsAttnA_SPL_2,DorsAttnA
65,HFD,-0.21135762056905338,Schaefer2018_17Networks_LH_DorsAttnA_SPL_2,DorsAttnA
65,Spectral_Slope,0.16590001231534762,Schaefer2018_17Networks_LH_DorsAttnA_SPL_2,DorsAttnA
66,DFA,-0.12387492797409312,Schaefer2018_17Networks_LH_DorsAttnA_SPL_3,DorsAttnA
66,HFD,0.13112029593499297,Schaefer2018_17Networks_LH_DorsAttnA_SPL_3,DorsAttnA
66,Spectral_Slope,0.07528700560575692,Schaefer2018_17Networks_LH_DorsAttnA_SPL_3,DorsAttnA
67,DFA,-0.1629398092614534,Schaefer2018_17Networks_LH_DorsAttnA_SPL_4,DorsAttnA
67,HFD,-0.11564491699846462,Schaefer2018_17Networks_LH_DorsAttnA_SPL_4,DorsAttnA
67,Spectral_Slope,-0.003378654187914437,Schaefer2018_17Networks_LH_DorsAttnA_SPL_4,DorsAttnA
68,DFA,-0.01465870385885244,Schaefer2018_17Networks_LH_DorsAttnA_SPL_5,DorsAttnA
68,HFD,-0.025034961051910685,Schaefer2018_17Networks_LH_DorsAttnA_SPL_5,DorsAttnA
68,Spectral_Slope,0.14092503205691453,Schaefer2018_17Networks_LH_DorsAttnA_SPL_5,DorsAttnA
69,DFA,-0.009167149839758675,Schaefer2018_17Networks_LH_DorsAttnA_SPL_6,DorsAttnA
69,HFD,-0.10131369754811408,Schaefer2018_17Networks_LH_DorsAttnA_SPL_6,DorsAttnA
69,Spectral_Slope,0.261531343049784,Schaefer2018_17Networks_LH_DorsAttnA_SPL_6,DorsAttnA
70,DFA,0.031247934371568177,Schaefer2018_17Networks_LH_DorsAttnA_SPL_7,DorsAttnA
70,HFD,-0.16190921562929483,Schaefer2018_17Networks_LH_DorsAttnA_SPL_7,DorsAttnA
70,Spectral_Slope,-0.0880514704675638,Schaefer2018_17Networks_LH_DorsAttnA_SPL_7,DorsAttnA
71,DFA,-0.11708276776828244,Schaefer2018_17Networks_LH_DorsAttnA_SPL_8,DorsAttnA
71,HFD,0.048394194866775535,Schaefer2018_17Networks_LH_DorsAttnA_SPL_8,DorsAttnA
71,Spectral_Slope,-0.023242387232317915,Schaefer2018_17Networks_LH_DorsAttnA_SPL_8,DorsAttnA
72,DFA,0.24196882094971234,Schaefer2018_17Networks_LH_DorsAttnB_PostC_1,DorsAttnB
72,HFD,-0.10195728408798276,Schaefer2018_17Networks_LH_DorsAttnB_PostC_1,DorsAttnB
72,Spectral_Slope,0.2173006625055106,Schaefer2018_17Networks_LH_DorsAttnB_PostC_1,DorsAttnB
73,DFA,0.2509055175489611,Schaefer2018_17Networks_LH_DorsAttnB_PostC_2,DorsAttnB
73,HFD,-0.23536392235165862,Schaefer2018_17Networks_LH_DorsAttnB_PostC_2,DorsAttnB
73,Spectral_Slope,0.2995462953002542,Schaefer2018_17Networks_LH_DorsAttnB_PostC_2,DorsAttnB
74,DFA,0.021866623200230775,Schaefer2018_17Networks_LH_DorsAttnB_PostC_3,DorsAttnB
74,HFD,-0.19908896604046414,Schaefer2018_17Networks_LH_DorsAttnB_PostC_3,DorsAttnB
74,Spectral_Slope,0.2304384151530829,Schaefer2018_17Networks_LH_DorsAttnB_PostC_3,DorsAttnB
75,DFA,0.2359622296189732,Schaefer2018_17Networks_LH_DorsAttnB_PostC_4,DorsAttnB
75,HFD,-0.251304483744678,Schaefer2018_17Networks_LH_DorsAttnB_PostC_4,DorsAttnB
75,Spectral_Slope,0.0813081999961886,Schaefer2018_17Networks_LH_DorsAttnB_PostC_4,DorsAttnB
76,DFA,-0.06955051084793783,Schaefer2018_17Networks_LH_DorsAttnB_PostC_5,DorsAttnB
76,HFD,0.14701290429475972,Schaefer2018_17Networks_LH_DorsAttnB_PostC_5,DorsAttnB
76,Spectral_Slope,0.07413521774923654,Schaefer2018_17Networks_LH_DorsAttnB_PostC_5,DorsAttnB
77,DFA,-0.2580049097102533,Schaefer2018_17Networks_LH_DorsAttnB_PostC_6,DorsAttnB
77,HFD,0.14616519566703928,Schaefer2018_17Networks_LH_DorsAttnB_PostC_6,DorsAttnB
77,Spectral_Slope,0.06920240285174632,Schaefer2018_17Networks_LH_DorsAttnB_PostC_6,DorsAttnB
78,DFA,-0.1377837168590001,Schaefer2018_17Networks_LH_DorsAttnB_PostC_7,DorsAttnB
78,HFD,-0.027481110361256198,Schaefer2018_17Networks_LH_DorsAttnB_PostC_7,DorsAttnB
78,Spectral_Slope,0.07521732766418465,Schaefer2018_17Networks_LH_DorsAttnB_PostC_7,DorsAttnB
79,DFA,0.15177346457382782,Schaefer2018_17Networks_LH_DorsAttnB_PostC_8,DorsAttnB
79,HFD,-0.18584699434288438,Schaefer2018_17Networks_LH_DorsAttnB_PostC_8,DorsAttnB
79,Spectral_Slope,0.12718265657096908,Schaefer2018_17Networks_LH_DorsAttnB_PostC_8,DorsAttnB
80,DFA,-0.13576183079476287,Schaefer2018_17Networks_LH_DorsAttnB_PostC_9,DorsAttnB
80,HFD,-0.05975242837301962,Schaefer2018_17Networks_LH_DorsAttnB_PostC_9,DorsAttnB
80,Spectral_Slope,0.04643317973173023,Schaefer2018_17Networks_LH_DorsAttnB_PostC_9,DorsAttnB
81,DFA,-0.04846261820159429,Schaefer2018_17Networks_LH_DorsAttnB_FEF_1,DorsAttnB
81,HFD,-0.1536181056969413,Schaefer2018_17Networks_LH_DorsAttnB_FEF_1,DorsAttnB
81,Spectral_Slope,-0.23883263145779154,Schaefer2018_17Networks_LH_DorsAttnB_FEF_1,DorsAttnB
82,DFA,-0.15812263178697974,Schaefer2018_17Networks_LH_DorsAttnB_FEF_2,DorsAttnB
82,HFD,0.030166654416305217,Schaefer2018_17Networks_LH_DorsAttnB_FEF_2,DorsAttnB
82,Spectral_Slope,-0.14996914454591365,Schaefer2018_17Networks_LH_DorsAttnB_FEF_2,DorsAttnB
83,DFA,0.022778037616044237,Schaefer2018_17Networks_LH_DorsAttnB_FEF_3,DorsAttnB
83,HFD,-0.34974999719086786,Schaefer2018_17Networks_LH_DorsAttnB_FEF_3,DorsAttnB
83,Spectral_Slope,0.059978532579193784,Schaefer2018_17Networks_LH_DorsAttnB_FEF_3,DorsAttnB
84,DFA,0.00031064341754604585,Schaefer2018_17Networks_LH_DorsAttnB_PrCv_1,DorsAttnB
84,HFD,-0.12011506192729803,Schaefer2018_17Networks_LH_DorsAttnB_PrCv_1,DorsAttnB
84,Spectral_Slope,0.3523546862038313,Schaefer2018_17Networks_LH_DorsAttnB_PrCv_1,DorsAttnB
85,DFA,-0.08260383846103059,Schaefer2018_17Networks_LH_SalVentAttnA_ParOper_1,SalVentAttnA
85,HFD,0.050121747991740025,Schaefer2018_17Networks_LH_SalVentAttnA_ParOper_1,SalVentAttnA
85,Spectral_Slope,0.066971081450209,Schaefer2018_17Networks_LH_SalVentAttnA_ParOper_1,SalVentAttnA
86,DFA,-0.21893182828455712,Schaefer2018_17Networks_LH_SalVentAttnA_ParOper_2,SalVentAttnA
86,HFD,0.10775872463992377,Schaefer2018_17Networks_LH_SalVentAttnA_ParOper_2,SalVentAttnA
86,Spectral_Slope,-0.03152160615343714,Schaefer2018_17Networks_LH_SalVentAttnA_ParOper_2,SalVentAttnA
87,DFA,-0.046933793065623404,Schaefer2018_17Networks_LH_SalVentAttnA_ParOper_3,SalVentAttnA
87,HFD,0.05296726501126896,Schaefer2018_17Networks_LH_SalVentAttnA_ParOper_3,SalVentAttnA
87,Spectral_Slope,-0.027234640230975632,Schaefer2018_17Networks_LH_SalVentAttnA_ParOper_3,SalVentAttnA
88,DFA,0.15432175880102897,Schaefer2018_17Networks_LH_SalVentAttnA_Ins_1,SalVentAttnA
88,HFD,-0.15258970243713313,Schaefer2018_17Networks_LH_SalVentAttnA_Ins_1,SalVentAttnA
88,Spectral_Slope,0.20147434222553345,Schaefer2018_17Networks_LH_SalVentAttnA_Ins_1,SalVentAttnA
