ROI_Index,Feature,EffectSize,AbsEffect,ROI_Name,Network,Fold
342,DFA,-0.812116943818451,0.812116943818451,Schaefer2018_17Networks_RH_ContB_PFCld_2,ContB,2
403,Spectral_Slope,-0.7944733919481843,0.7944733919481843,FreeSurfer_Left-Pallidum,Subcortical,2
179,DFA,-0.786768001908906,0.786768001908906,Schaefer2018_17Networks_LH_DefaultB_PFCd_6,DefaultB,2
433,DFA,-0.7648135850403592,0.7648135850403592,Buckner2011_17Networks_17,Buckner,2
313,DFA,-0.7439271501760802,0.7439271501760802,Schaefer2018_17Networks_RH_Limbic_OFC_2,Limbic,2
334,DFA,-0.7367526547066062,0.7367526547066062,Schaefer2018_17Networks_RH_ContA_Cingm_1,ContA,2
379,DFA,-0.7334445511345815,0.7334445511345815,Schaefer2018_17Networks_RH_DefaultB_PFCd_4,DefaultB,2
334,HFD,0.7279143584006161,0.7279143584006161,Schaefer2018_17Networks_RH_ContA_Cingm_1,ContA,2
312,Spectral_Slope,1.00496023285802,1.00496023285802,Schaefer2018_17Networks_RH_Limbic_OFC_1,Limbic,3
45,Spectral_Slope,0.9782606773438958,0.9782606773438958,Schaefer2018_17Networks_LH_SomMotB_Ins_1,SomMotB,3
392,Spectral_Slope,0.9699728024832897,0.9699728024832897,Schaefer2018_17Networks_RH_TempPar_3,TempPar,3
375,Spectral_Slope,0.8024181672898152,0.8024181672898152,Schaefer2018_17Networks_RH_DefaultB_AntTemp_1,DefaultB,3
385,HFD,-0.7968682499325114,0.7968682499325114,Schaefer2018_17Networks_RH_DefaultC_IPL_2,DefaultC,3
237,Spectral_Slope,0.7815635059649724,0.7815635059649724,Schaefer2018_17Networks_RH_SomMotA_15,SomMotA,3
140,DFA,-0.775546659173123,0.775546659173123,Schaefer2018_17Networks_LH_ContB_PFClv_2,ContB,3
219,HFD,-0.7737504501868234,0.7737504501868234,Schaefer2018_17Networks_RH_VisPeri_ExStrSup_8,VisPeri,3
397,Spectral_Slope,0.761223637388728,0.761223637388728,Schaefer2018_17Networks_RH_TempPar_8,TempPar,3
290,DFA,0.7589415824403001,0.7589415824403001,Schaefer2018_17Networks_RH_SalVentAttnA_Ins_3,SalVentAttnA,3
110,DFA,-0.7586356235681152,0.7586356235681152,Schaefer2018_17Networks_LH_Limbic_OFC_3,Limbic,3
116,Spectral_Slope,0.7417267136110722,0.7417267136110722,Schaefer2018_17Networks_LH_Limbic_TempPole_4,Limbic,3
89,HFD,-0.7402881334549294,0.7402881334549294,Schaefer2018_17Networks_LH_SalVentAttnA_Ins_2,SalVentAttnA,3
45,DFA,0.7361031671758204,0.7361031671758204,Schaefer2018_17Networks_LH_SomMotB_Ins_1,SomMotB,3
375,HFD,-0.7308664089932344,0.7308664089932344,Schaefer2018_17Networks_RH_DefaultB_AntTemp_1,DefaultB,3
166,Spectral_Slope,0.729632634496623,0.729632634496623,Schaefer2018_17Networks_LH_DefaultB_Temp_1,DefaultB,3
385,Spectral_Slope,0.7289988938108862,0.7289988938108862,Schaefer2018_17Networks_RH_DefaultC_IPL_2,DefaultC,3
224,Spectral_Slope,0.7215289035660092,0.7215289035660092,Schaefer2018_17Networks_RH_SomMotA_2,SomMotA,3
108,Spectral_Slope,-0.7154599957589041,0.7154599957589041,Schaefer2018_17Networks_LH_Limbic_OFC_1,Limbic,3
43,Spectral_Slope,0.7077535126636811,0.7077535126636811,Schaefer2018_17Networks_LH_SomMotB_Aud_1,SomMotB,3
357,Spectral_Slope,0.7048977560393351,0.7048977560393351,Schaefer2018_17Networks_RH_DefaultA_Temp_1,DefaultA,3
228,Spectral_Slope,0.6962266275744886,0.6962266275744886,Schaefer2018_17Networks_RH_SomMotA_6,SomMotA,3
394,Spectral_Slope,0.6933527505644159,0.6933527505644159,Schaefer2018_17Networks_RH_TempPar_5,TempPar,3
303,DFA,0.6863260327869757,0.6863260327869757,Schaefer2018_17Networks_RH_SalVentAttnB_IPL_1,SalVentAttnB,3
96,Spectral_Slope,0.683692383862435,0.683692383862435,Schaefer2018_17Networks_LH_SalVentAttnA_ParMed_3,SalVentAttnA,3
290,Spectral_Slope,0.6770604092500817,0.6770604092500817,Schaefer2018_17Networks_RH_SalVentAttnA_Ins_3,SalVentAttnA,3
312,HFD,-0.6753433440886564,0.6753433440886564,Schaefer2018_17Networks_RH_Limbic_OFC_1,Limbic,3
139,DFA,-0.6680147846650415,0.6680147846650415,Schaefer2018_17Networks_LH_ContB_PFClv_1,ContB,3
96,HFD,-0.6678633754849592,0.6678633754849592,Schaefer2018_17Networks_LH_SalVentAttnA_ParMed_3,SalVentAttnA,3
161,Spectral_Slope,0.6671429286270335,0.6671429286270335,Schaefer2018_17Networks_LH_DefaultA_PFCm_2,DefaultA,3
