ROI_Index,Feature,EffectSize,AbsEffect,ROI_Name,Network,Fold
327,Spectral_Slope,1.0635433306368933,1.0635433306368933,Schaefer2018_17Networks_RH_ContA_IPS_4,ContA,1
392,Spectral_Slope,0.9978979818429271,0.9978979818429271,Schaefer2018_17Networks_RH_TempPar_3,TempPar,1
111,Spectral_Slope,0.9750851590692041,0.9750851590692041,Schaefer2018_17Networks_LH_Limbic_OFC_4,Limbic,1
159,Spectral_Slope,0.9511729180109683,0.9511729180109683,Schaefer2018_17Networks_LH_DefaultA_pCunPCC_7,DefaultA,1
290,DFA,0.9191977847195706,0.9191977847195706,Schaefer2018_17Networks_RH_SalVentAttnA_Ins_3,SalVentAttnA,1
403,HFD,1.5058757098184383,1.5058757098184383,FreeSurfer_Left-Pallidum,Subcortical,2
108,Spectral_Slope,-1.4261406624649542,1.4261406624649542,Schaefer2018_17Networks_LH_Limbic_OFC_1,Limbic,2
111,HFD,1.3160403660773834,1.3160403660773834,Schaefer2018_17Networks_LH_Limbic_OFC_4,Limbic,2
108,HFD,1.315573448450819,1.315573448450819,Schaefer2018_17Networks_LH_Limbic_OFC_1,Limbic,2
111,Spectral_Slope,-1.1618720727879257,1.1618720727879257,Schaefer2018_17Networks_LH_Limbic_OFC_4,Limbic,2
392,Spectral_Slope,1.077617190725806,1.077617190725806,Schaefer2018_17Networks_RH_TempPar_3,TempPar,3
103,DFA,-0.9781327245486954,0.9781327245486954,Schaefer2018_17Networks_LH_SalVentAttnB_Ins_1,SalVentAttnB,3
96,Spectral_Slope,0.9728320017215841,0.9728320017215841,Schaefer2018_17Networks_LH_SalVentAttnA_ParMed_3,SalVentAttnA,3
232,Spectral_Slope,0.9150204113439843,0.9150204113439843,Schaefer2018_17Networks_RH_SomMotA_10,SomMotA,3
44,Spectral_Slope,0.8977728856354866,0.8977728856354866,Schaefer2018_17Networks_LH_SomMotB_Aud_2,SomMotB,3
